source,target,similarity
215,490,0.448151558637619
216,613,0.5772225856781006
216,526,0.5388190746307373
216,218,0.5386781096458435
216,747,0.5342937111854553
216,181,0.5204671621322632
217,219,0.5837582349777222
217,220,0.5796384811401367
217,527,0.5677568912506104
217,218,0.5537135601043701
217,518,0.5344282388687134
218,189,0.6087222695350647
218,220,0.56424880027771
218,217,0.5537135601043701
218,216,0.5386781096458435
218,219,0.5193467736244202
219,220,0.6094362139701843
219,217,0.5837582349777222
219,527,0.5764390230178833
219,529,0.5298845171928406
219,218,0.5193467736244202
220,219,0.6094362139701843
220,217,0.5796384811401367
220,218,0.56424880027771
220,527,0.5545310378074646
220,529,0.5492680668830872
221,222,0.5273745656013489
221,411,0.5142096281051636
221,223,0.5082977414131165
221,117,0.5045015811920166
221,260,0.5004838705062866
222,369,0.6070776581764221
222,75,0.5442322492599487
222,221,0.5273745656013489
222,118,0.5079619884490967
222,170,0.49252820014953613
223,224,0.5809833407402039
223,76,0.5599333047866821
223,227,0.5347558856010437
223,533,0.5175606608390808
223,221,0.5082977414131165
224,223,0.5809833407402039
224,225,0.5624075531959534
224,82,0.5065516233444214
224,227,0.4772774577140808
224,112,0.4765782952308655
225,224,0.5624075531959534
225,270,0.44566088914871216
225,226,0.4272294044494629
225,232,0.38801318407058716
225,227,0.3818347752094269
226,145,0.5750992298126221
226,227,0.5612256526947021
226,223,0.48025307059288025
226,224,0.47529780864715576
226,250,0.44749945402145386
227,226,0.5612256526947021
227,396,0.537087082862854
227,223,0.5347558856010437
227,232,0.5121127367019653
227,403,0.48953762650489807
228,227,0.48911958932876587
228,272,0.47785356640815735
228,301,0.46688413619995117
228,238,0.4350697100162506
228,221,0.43499982357025146
229,270,0.5227210521697998
229,236,0.48884117603302
229,253,0.4861690104007721
229,240,0.4686596095561981
229,232,0.46729040145874023
230,231,0.5620797872543335
230,229,0.40632256865501404
230,242,0.3797326385974884
230,288,0.37762776017189026
230,222,0.37721726298332214
231,230,0.5620797872543335
231,232,0.4687391519546509
231,229,0.4636138379573822
231,275,0.4113598167896271
231,228,0.4051382839679718
232,227,0.5121127367019653
232,231,0.4687391519546509
232,229,0.46729040145874023
232,235,0.4515623152256012
232,236,0.44894522428512573
233,234,0.5343645811080933
233,240,0.4995402693748474
233,236,0.46989405155181885
233,229,0.46054044365882874
233,232,0.4329124689102173
234,233,0.5343645811080933
234,236,0.49107375741004944
234,278,0.46888473629951477
234,262,0.44344115257263184
234,242,0.4384216070175171
235,236,0.4985513687133789
235,240,0.4570721387863159
235,232,0.4515623152256012
235,238,0.4211157262325287
235,233,0.41457095742225647
236,240,0.5680975317955017
236,275,0.5137348771095276
236,235,0.4985513687133789
236,238,0.4944078028202057
236,234,0.49107375741004944
237,239,0.5796003937721252
237,238,0.547173023223877
237,260,0.5138453841209412
237,125,0.5018283724784851
237,455,0.4881994128227234
238,239,0.5828590989112854
238,240,0.559955358505249
238,237,0.547173023223877
238,236,0.4944078028202057
238,260,0.4462366998195648
239,238,0.5828590989112854
239,237,0.5796003937721252
239,240,0.4930429458618164
239,260,0.48891720175743103
239,272,0.434903085231781
240,236,0.5680975317955017
240,238,0.559955358505249
240,275,0.5037416815757751
240,233,0.4995402693748474
240,239,0.4930429458618164
241,242,0.47629493474960327
241,240,0.46226200461387634
241,234,0.4316520392894745
241,713,0.405247300863266
241,244,0.36364415287971497
242,246,0.49716371297836304
242,244,0.4829718768596649
242,241,0.47629493474960327
242,243,0.4556751847267151
242,234,0.4384216070175171
243,244,0.6232180595397949
243,245,0.5253844857215881
243,109,0.5055690407752991
243,418,0.49721503257751465
243,246,0.47231319546699524
244,243,0.6232180595397949
244,245,0.6043596267700195
244,246,0.5586584806442261
244,242,0.4829718768596649
244,51,0.46669286489486694
245,246,0.6365022659301758
245,244,0.6043596267700195
245,243,0.5253844857215881
245,109,0.484796941280365
245,242,0.41844165325164795
246,245,0.6365022659301758
246,244,0.5586584806442261
246,242,0.49716371297836304
246,243,0.47231319546699524
246,419,0.4134710431098938
247,271,0.5571967363357544
247,250,0.47396066784858704
247,275,0.441824734210968
247,248,0.4279572665691376
247,260,0.42417487502098083
248,249,0.5854522585868835
248,427,0.47658342123031616
248,237,0.47549790143966675
248,438,0.45970430970191956
248,488,0.4507370889186859
249,248,0.5854522585868835
249,400,0.44668304920196533
249,421,0.4424437880516052
249,260,0.43948495388031006
249,238,0.42595165967941284
250,251,0.5768188238143921
250,271,0.5019878149032593
250,237,0.487559050321579
250,125,0.4766634404659271
250,247,0.47396066784858704
251,250,0.5768188238143921
251,399,0.4729163348674774
251,441,0.45932355523109436
251,252,0.4495510458946228
251,400,0.4489911198616028
252,296,0.5216591358184814
252,270,0.4571852684020996
252,251,0.4495510458946228
252,436,0.4444860816001892
252,295,0.4365823268890381
253,255,0.5207904577255249
253,229,0.4861690104007721
253,257,0.4736420810222626
253,256,0.47126781940460205
253,292,0.44282016158103943
254,255,0.5661407709121704
254,283,0.47073519229888916
254,262,0.454515278339386
254,278,0.45181670784950256
254,285,0.4391394257545471
255,254,0.5661407709121704
255,253,0.5207904577255249
255,256,0.4809066653251648
255,281,0.44940465688705444
255,282,0.43047377467155457
256,255,0.4809066653251648
256,253,0.47126781940460205
256,257,0.46807610988616943
256,274,0.4563065767288208
256,265,0.4174730181694031
257,261,0.5025922656059265
257,253,0.4736420810222626
257,256,0.46807610988616943
257,265,0.43679314851760864
257,263,0.4359204173088074
258,260,0.6138725280761719
258,259,0.582080066204071
258,397,0.5359901189804077
258,398,0.5237743854522705
258,261,0.503140926361084
259,397,0.6195238828659058
259,398,0.5986207723617554
259,260,0.5833461284637451
259,258,0.582080066204071
259,266,0.44398149847984314
260,258,0.6138725280761719
260,259,0.5833461284637451
260,397,0.5485401749610901
260,398,0.5303937792778015
260,237,0.5138453841209412
261,258,0.503140926361084
261,262,0.5031105279922485
261,257,0.5025922656059265
261,398,0.49656352400779724
261,264,0.4943039119243622
262,285,0.5270243287086487
262,284,0.5199967622756958
262,261,0.5031105279922485
262,263,0.46082982420921326
262,260,0.4578039050102234
263,265,0.5795093774795532
263,264,0.568606972694397
263,262,0.46082982420921326
263,271,0.4451948404312134
263,274,0.44503816962242126
264,265,0.6031078100204468
264,263,0.568606972694397
264,266,0.5481744408607483
264,271,0.5417876243591309
264,260,0.5127904415130615
265,264,0.6031078100204468
265,263,0.5795093774795532
265,271,0.5774341821670532
265,266,0.5381771326065063
265,267,0.5102083086967468
266,264,0.5481744408607483
266,267,0.5432414412498474
266,265,0.5381771326065063
266,260,0.4746869206428528
266,261,0.4718654453754425
267,400,0.5595918297767639
267,266,0.5432414412498474
267,268,0.5127843022346497
267,265,0.5102083086967468
267,269,0.5081806182861328
268,269,0.5502314567565918
268,267,0.5127843022346497
268,281,0.4882727563381195
268,282,0.4857885241508484
268,271,0.48234567046165466
269,268,0.5502314567565918
269,265,0.5082923769950867
269,267,0.5081806182861328
269,266,0.4591405391693115
269,282,0.45477548241615295
270,112,0.5285993218421936
270,746,0.5227992534637451
270,229,0.5227210521697998
270,745,0.502600908279419
270,273,0.48323696851730347
271,265,0.5774341821670532
271,275,0.5603814721107483
271,247,0.5571967363357544
271,264,0.5417876243591309
271,273,0.5197405815124512
272,275,0.4924869239330292
272,228,0.47785356640815735
272,229,0.4505600929260254
272,239,0.434903085231781
272,227,0.4342830777168274
273,275,0.5264416933059692
273,271,0.5197405815124512
273,270,0.48323696851730347
273,274,0.479203462600708
273,236,0.47182419896125793
274,275,0.5372923612594604
274,265,0.502422034740448
274,273,0.479203462600708
274,264,0.4608984589576721
274,256,0.4563065767288208
275,271,0.5603814721107483
275,274,0.5372923612594604
275,273,0.5264416933059692
275,236,0.5137348771095276
275,240,0.5037416815757751
276,277,0.5368461012840271
276,411,0.5147632956504822
276,281,0.48769432306289673
276,292,0.4601151645183563
276,310,0.45148226618766785
277,278,0.5744328498840332
277,283,0.5580342411994934
277,281,0.5386550426483154
277,276,0.5368461012840271
277,280,0.5204246640205383
278,277,0.5744328498840332
278,283,0.5139736533164978
278,712,0.49585703015327454
278,282,0.4809219241142273
278,306,0.47749248147010803
279,280,0.5887554883956909
279,281,0.5672216415405273
279,277,0.5072089433670044
279,306,0.4904201030731201
279,283,0.4629732072353363
280,279,0.5887554883956909
280,281,0.5592553019523621
280,277,0.5204246640205383
280,283,0.4817139506340027
280,278,0.4700945019721985
281,279,0.5672216415405273
281,280,0.5592553019523621
281,277,0.5386550426483154
281,282,0.5325342416763306
281,283,0.502694308757782
282,281,0.5325342416763306
282,307,0.5301671624183655
282,268,0.4857885241508484
282,278,0.4809219241142273
282,283,0.4560542702674866
283,277,0.5580342411994934
283,288,0.5361064672470093
283,293,0.5185673832893372
283,278,0.5139736533164978
283,287,0.512712299823761
284,285,0.5427719354629517
284,262,0.5199967622756958
284,308,0.49445512890815735
284,286,0.42777761816978455
284,283,0.42016348242759705
285,284,0.5427719354629517
285,262,0.5270243287086487
285,283,0.47510215640068054
285,286,0.4695075750350952
285,261,0.4590061902999878
286,285,0.4695075750350952
286,283,0.46291661262512207
286,288,0.4564724862575531
286,310,0.44697844982147217
286,308,0.44124895334243774
287,288,0.5835074782371521
287,283,0.512712299823761
287,286,0.4305744767189026
287,254,0.42550188302993774
287,291,0.4181351661682129
288,287,0.5835074782371521
288,283,0.5361064672470093
288,418,0.4768158495426178
288,286,0.4564724862575531
288,306,0.4560402035713196
289,290,0.6197926998138428
289,292,0.5576345920562744
289,504,0.4516517221927643
289,501,0.4506729245185852
289,510,0.4216272234916687
290,289,0.6197926998138428
290,306,0.5224287509918213
290,291,0.474232941865921
290,501,0.4415087103843689
290,504,0.4333947002887726
291,414,0.5522645711898804
291,306,0.4937517046928406
291,290,0.474232941865921
291,262,0.44867902994155884
291,441,0.439200758934021
292,289,0.5576345920562744
292,310,0.5244218707084656
292,307,0.49797606468200684
292,309,0.46586325764656067
292,276,0.4601151645183563
293,294,0.5471972227096558
293,283,0.5185673832893372
293,307,0.49618393182754517
293,295,0.49235478043556213
293,298,0.46854814887046814
294,293,0.5471972227096558
294,295,0.5034715533256531
294,307,0.4600144028663635
294,421,0.4448797404766083
294,268,0.4431111812591553
295,296,0.5081701278686523
295,294,0.5034715533256531
295,293,0.49235478043556213
295,307,0.4817081093788147
295,252,0.4365823268890381
296,297,0.5360357761383057
296,252,0.5216591358184814
296,295,0.5081701278686523
296,293,0.4630192220211029
296,298,0.4405353367328644
297,296,0.5360357761383057
297,163,0.40034401416778564
297,102,0.3844582140445709
297,288,0.37151116132736206
297,280,0.3579627573490143
298,299,0.5385755896568298
298,293,0.46854814887046814
298,624,0.46446460485458374
298,415,0.4591972827911377
298,307,0.4585721492767334
299,298,0.5385755896568298
299,413,0.4956313967704773
299,307,0.4947624206542969
299,303,0.4716094732284546
299,283,0.439769983291626
300,307,0.43574434518814087
300,398,0.42926162481307983
300,534,0.40562471747398376
300,301,0.4052313268184662
300,299,0.4050614535808563
301,283,0.4721757769584656
301,307,0.47130870819091797
301,228,0.46688413619995117
301,310,0.4578939974308014
301,302,0.4470764398574829
302,400,0.5708138346672058
302,401,0.570565938949585
302,243,0.4649171829223633
302,301,0.4470764398574829
302,418,0.4422295391559601
303,309,0.49387603998184204
303,299,0.4716094732284546
303,310,0.44810211658477783
303,307,0.4398394227027893
303,305,0.4371597170829773
304,305,0.5222390294075012
304,309,0.43687424063682556
304,416,0.4232960045337677
304,436,0.41245949268341064
304,415,0.40915852785110474
305,304,0.5222390294075012
305,303,0.4371597170829773
305,309,0.4115889370441437
305,310,0.3910512328147888
305,286,0.3789065480232239
306,290,0.5224287509918213
306,291,0.4937517046928406
306,283,0.4916499853134155
306,279,0.4904201030731201
306,277,0.4892711341381073
307,282,0.5301671624183655
307,310,0.5061566829681396
307,292,0.49797606468200684
307,293,0.49618393182754517
307,309,0.49567466974258423
308,310,0.511019766330719
308,284,0.49445512890815735
308,307,0.4880583584308624
308,309,0.48461756110191345
308,306,0.471191942691803
309,307,0.49567466974258423
309,303,0.49387603998184204
309,308,0.48461756110191345
309,281,0.48273539543151855
309,310,0.4748421013355255
310,292,0.5244218707084656
310,308,0.511019766330719
310,307,0.5061566829681396
310,447,0.48039376735687256
310,309,0.4748421013355255
311,353,0.5139527916908264
311,312,0.5100511312484741
311,352,0.4987746775150299
311,357,0.4867156744003296
311,355,0.4842328727245331
312,363,0.5573148727416992
312,311,0.5100511312484741
312,369,0.5084653496742249
312,118,0.4925226867198944
312,449,0.4777778387069702
313,42,0.5376238226890564
313,76,0.5116996765136719
313,363,0.4968006908893585
313,47,0.48522090911865234
313,320,0.4716556668281555
314,47,0.5993597507476807
314,315,0.5249041318893433
314,319,0.47736889123916626
314,312,0.4689085781574249
314,313,0.4677827060222626
315,316,0.5612657070159912
315,314,0.5249041318893433
315,47,0.41365382075309753
315,317,0.39899033308029175
315,319,0.3780888020992279
316,315,0.5612657070159912
316,317,0.5296029448509216
316,363,0.4891926050186157
316,56,0.48918333649635315
316,364,0.456258088350296
317,316,0.5296029448509216
317,324,0.48837170004844666
317,364,0.4785318970680237
317,318,0.4489581882953644
317,57,0.44724446535110474
318,364,0.5586103200912476
318,319,0.5176566243171692
318,344,0.5095558166503906
318,321,0.502662181854248
318,323,0.4788411259651184
319,320,0.5919029712677002
319,318,0.5176566243171692
319,322,0.5079849362373352
319,321,0.5049405097961426
319,314,0.47736889123916626
320,319,0.5919029712677002
320,321,0.5146954655647278
320,323,0.48561906814575195
320,344,0.47179239988327026
320,313,0.4716556668281555
321,323,0.6351537704467773
321,69,0.5773822665214539
321,322,0.5334229469299316
321,320,0.5146954655647278
321,364,0.5106559991836548
322,321,0.5334229469299316
322,323,0.5189720392227173
322,319,0.5079849362373352
322,78,0.46730685234069824
322,355,0.4515467584133148
323,321,0.6351537704467773
323,322,0.5189720392227173
323,360,0.5159629583358765
323,344,0.5141951441764832
323,363,0.5070574283599854
324,317,0.48837170004844666
324,342,0.4837849736213684
324,321,0.46248820424079895
324,63,0.4552501142024994
324,364,0.4539245665073395
325,78,0.4978337287902832
325,326,0.4719518721103668
325,323,0.4639336168766022
325,313,0.4609242081642151
325,358,0.46066462993621826
326,325,0.4719518721103668
326,329,0.46955716609954834
326,327,0.46574389934539795
326,328,0.4635753631591797
326,365,0.44530636072158813
327,365,0.5206470489501953
327,328,0.5102580189704895
327,329,0.49397337436676025
327,332,0.47574856877326965
327,326,0.46574389934539795
328,329,0.6262802481651306
328,347,0.5809981822967529
328,327,0.5102580189704895
328,323,0.4740504026412964
328,326,0.4635753631591797
329,328,0.6262802481651306
329,347,0.551514744758606
329,366,0.518004834651947
329,327,0.49397337436676025
329,340,0.4933047890663147
330,331,0.5892226099967957
330,327,0.4622794985771179
330,334,0.43938836455345154
330,365,0.43408241868019104
330,329,0.43345117568969727
331,330,0.5892226099967957
331,333,0.4593732953071594
331,334,0.44584915041923523
331,365,0.4262758791446686
331,329,0.41962289810180664
332,348,0.49302905797958374
332,333,0.48101019859313965
332,327,0.47574856877326965
332,325,0.44303345680236816
332,329,0.4070994555950165
333,334,0.5126960873603821
333,332,0.48101019859313965
333,365,0.4800441861152649
333,331,0.4593732953071594
333,329,0.45313534140586853
334,333,0.5126960873603821
334,365,0.4825916290283203
334,323,0.4743817150592804
334,331,0.44584915041923523
334,330,0.43938836455345154
335,336,0.5422332286834717
335,319,0.45615354180336
335,321,0.4413745701313019
335,340,0.433741956949234
335,320,0.4303527772426605
336,335,0.5422332286834717
336,329,0.45476034283638
336,319,0.44597119092941284
336,339,0.4403340220451355
336,639,0.4386352002620697
337,338,0.6692480444908142
337,339,0.5670373439788818
337,340,0.5581586956977844
337,358,0.5146504044532776
337,363,0.4798669219017029
338,337,0.6692480444908142
338,339,0.5422581434249878
338,350,0.4777926802635193
338,365,0.4431438446044922
338,348,0.44269832968711853
339,337,0.5670373439788818
339,340,0.5665954947471619
339,338,0.5422581434249878
339,336,0.4403340220451355
339,326,0.43476778268814087
340,339,0.5665954947471619
340,337,0.5581586956977844
340,329,0.4933047890663147
340,363,0.4930013120174408
340,365,0.46949565410614014
341,342,0.5695138573646545
341,360,0.44766879081726074
341,343,0.43108871579170227
341,340,0.4263460338115692
341,363,0.42248374223709106
342,343,0.5991940498352051
342,341,0.5695138573646545
342,324,0.4837849736213684
342,365,0.4225894510746002
342,58,0.4199732542037964
343,342,0.5991940498352051
343,362,0.491814523935318
343,346,0.4558214843273163
343,341,0.43108871579170227
343,365,0.4229133129119873
344,364,0.6247855424880981
344,358,0.5893425941467285
344,360,0.5567320585250854
344,366,0.5435914993286133
344,363,0.5257043838500977
345,346,0.5865464210510254
345,347,0.48500898480415344
345,365,0.4548761546611786
345,366,0.4534572660923004
345,349,0.44773319363594055
346,345,0.5865464210510254
346,352,0.5111556649208069
346,343,0.4558214843273163
346,349,0.44453516602516174
346,366,0.4442766308784485
347,328,0.5809981822967529
347,329,0.551514744758606
347,345,0.48500898480415344
347,348,0.48204684257507324
347,337,0.4517550468444824
348,349,0.5936086177825928
348,332,0.49302905797958374
348,347,0.48204684257507324
348,357,0.4768645167350769
348,329,0.45306161046028137
349,348,0.5936086177825928
349,350,0.5320524573326111
349,345,0.44773319363594055
349,92,0.44664764404296875
349,346,0.44453516602516174
350,349,0.5320524573326111
350,338,0.4777926802635193
350,354,0.4676724672317505
350,351,0.45053452253341675
350,346,0.44153374433517456
351,366,0.5229629278182983
351,353,0.47866204380989075
351,352,0.4656331241130829
351,344,0.4630807340145111
351,357,0.4623718857765198
352,353,0.5501134991645813
352,346,0.5111556649208069
352,311,0.4987746775150299
352,354,0.4823644161224365
352,355,0.478908896446228
353,352,0.5501134991645813
353,354,0.5455831289291382
353,357,0.5368746519088745
353,355,0.5330771803855896
353,311,0.5139527916908264
354,355,0.5859272480010986
354,353,0.5455831289291382
354,357,0.5273774862289429
354,352,0.4823644161224365
354,350,0.4676724672317505
355,356,0.6302824020385742
355,354,0.5859272480010986
355,357,0.5665821433067322
355,353,0.5330771803855896
355,311,0.4842328727245331
356,355,0.6302824020385742
356,353,0.4494149088859558
356,352,0.44603270292282104
356,357,0.42400816082954407
356,333,0.40740838646888733
357,355,0.5665821433067322
357,353,0.5368746519088745
357,354,0.5273774862289429
357,311,0.4867156744003296
357,348,0.4768645167350769
358,344,0.5893425941467285
358,363,0.5750818252563477
358,360,0.5206213593482971
358,337,0.5146504044532776
358,323,0.494937539100647
359,360,0.5495894551277161
359,358,0.4846290349960327
359,364,0.4340228736400604
359,363,0.42535072565078735
359,329,0.42269453406333923
360,344,0.5567320585250854
360,359,0.5495894551277161
360,364,0.5380836129188538
360,366,0.5362532138824463
360,358,0.5206213593482971
361,362,0.5242981910705566
361,360,0.4832698106765747
361,329,0.4638153612613678
361,340,0.4408143162727356
361,342,0.4167051315307617
362,361,0.5242981910705566
362,343,0.491814523935318
362,360,0.47087758779525757
362,358,0.44356992840766907
362,316,0.43828094005584717
363,358,0.5750818252563477
363,312,0.5573148727416992
363,364,0.5516505241394043
363,344,0.5257043838500977
363,365,0.5222543478012085
364,344,0.6247855424880981
364,318,0.5586103200912476
364,363,0.5516505241394043
364,360,0.5380836129188538
364,366,0.5204743146896362
365,363,0.5222543478012085
365,327,0.5206470489501953
365,334,0.4825916290283203
365,333,0.4800441861152649
365,366,0.47665461897850037
366,344,0.5435914993286133
366,360,0.5362532138824463
366,351,0.5229629278182983
366,364,0.5204743146896362
366,329,0.518004834651947
367,365,0.47572317719459534
367,366,0.43755972385406494
367,327,0.42150893807411194
367,116,0.4052654206752777
367,344,0.39510440826416016
368,618,0.5319065451622009
368,639,0.4828530251979828
368,577,0.4723473787307739
368,622,0.4665267765522003
368,57,0.46321266889572144
369,222,0.6070776581764221
369,170,0.5774890184402466
369,619,0.5499515533447266
369,75,0.5487142205238342
369,118,0.5356585383415222
370,76,0.632633626461029
370,377,0.5456091165542603
370,620,0.5263748168945312
370,172,0.5090118646621704
370,171,0.5084488391876221
371,622,0.5308032631874084
371,372,0.489654541015625
371,383,0.45776671171188354
371,377,0.45502570271492004
371,621,0.4511350989341736
372,374,0.5956817269325256
372,621,0.592728316783905
372,406,0.5611355900764465
372,623,0.5198783874511719
372,373,0.501106858253479
373,374,0.575710654258728
373,372,0.501106858253479
373,621,0.46891701221466064
373,377,0.4467202425003052
373,406,0.41646555066108704
374,372,0.5956817269325256
374,373,0.575710654258728
374,376,0.5350348353385925
374,620,0.5328238606452942
374,621,0.5313597321510315
375,376,0.5284924507141113
375,623,0.4863778352737427
375,374,0.4731919765472412
375,621,0.4674699306488037
375,372,0.46458300948143005
376,374,0.5350348353385925
376,375,0.5284924507141113
376,623,0.5258396863937378
376,372,0.4624854028224945
376,620,0.46213021874427795
377,370,0.5456091165542603
377,372,0.4944489598274231
377,374,0.45600515604019165
377,371,0.45502570271492004
377,373,0.4467202425003052
378,379,0.585070013999939
378,623,0.5083962678909302
378,57,0.5082941651344299
378,58,0.4982200264930725
378,622,0.4929141104221344
379,378,0.585070013999939
379,59,0.5315365195274353
379,58,0.4344468116760254
379,57,0.42664825916290283
379,61,0.4158284664154053
380,406,0.5743827819824219
380,382,0.5570908784866333
380,381,0.5497890114784241
380,61,0.5494769215583801
380,385,0.5454550385475159
381,382,0.5920558571815491
381,380,0.5497890114784241
381,410,0.5219866633415222
381,408,0.5126424431800842
381,385,0.5103023648262024
382,381,0.5920558571815491
382,406,0.5734617710113525
382,380,0.5570908784866333
382,384,0.5487520694732666
382,385,0.5343052744865417
383,622,0.5979658365249634
383,385,0.5790262222290039
383,384,0.5669496059417725
383,623,0.529075562953949
383,382,0.5077620148658752
384,385,0.5949561595916748
384,383,0.5669496059417725
384,382,0.5487520694732666
384,623,0.5322235226631165
384,622,0.5253451466560364
385,384,0.5949561595916748
385,383,0.5790262222290039
385,623,0.5519171357154846
385,380,0.5454550385475159
385,382,0.5343052744865417
386,406,0.6409444808959961
386,623,0.5964102149009705
386,410,0.5699575543403625
386,387,0.541578471660614
386,408,0.5406729578971863
387,386,0.541578471660614
387,135,0.5397902727127075
387,94,0.5129681825637817
387,389,0.5107021927833557
387,407,0.4906488060951233
388,389,0.5263404250144958
388,102,0.5134009122848511
388,392,0.5015777945518494
388,390,0.4961794912815094
388,387,0.4902482330799103
389,390,0.565210223197937
389,135,0.5454165935516357
389,134,0.5352188944816589
389,388,0.5263404250144958
389,392,0.522103488445282
390,389,0.565210223197937
390,392,0.533566951751709
390,101,0.5126674175262451
390,134,0.5011252164840698
390,394,0.49708935618400574
391,409,0.5087406635284424
391,392,0.5063477158546448
391,395,0.48103758692741394
391,407,0.4751100540161133
391,410,0.4724070727825165
392,390,0.533566951751709
392,389,0.522103488445282
392,393,0.5194650888442993
392,394,0.5186495184898376
392,391,0.5063477158546448
393,392,0.5194650888442993
393,389,0.5155694484710693
393,394,0.4359200596809387
393,387,0.42067354917526245
393,401,0.4204895496368408
394,395,0.5304121375083923
394,392,0.5186495184898376
394,390,0.49708935618400574
394,389,0.49572908878326416
394,456,0.46551111340522766
395,407,0.5910581946372986
395,409,0.5344181060791016
395,394,0.5304121375083923
395,511,0.5251291990280151
395,396,0.5200237035751343
396,403,0.60356205701828
396,398,0.5563006401062012
396,227,0.537087082862854
396,395,0.5200237035751343
396,644,0.5066600441932678
397,259,0.6195238828659058
397,398,0.6091989874839783
397,260,0.5485401749610901
397,258,0.5359901189804077
397,396,0.4896351099014282
398,397,0.6091989874839783
398,259,0.5986207723617554
398,396,0.5563006401062012
398,260,0.5303937792778015
398,404,0.5268489718437195
399,251,0.4729163348674774
399,392,0.4423910081386566
399,139,0.43925338983535767
399,103,0.43292829394340515
399,401,0.42551910877227783
400,401,0.6152471303939819
400,302,0.5708138346672058
400,267,0.5595918297767639
400,251,0.4489911198616028
400,249,0.44668304920196533
401,400,0.6152471303939819
401,302,0.570565938949585
401,267,0.4388960003852844
401,301,0.4284866154193878
401,303,0.4262431263923645
402,404,0.5568903684616089
402,403,0.5453203916549683
402,405,0.5116723775863647
402,396,0.49306875467300415
402,395,0.4916166663169861
403,396,0.60356205701828
403,405,0.574119508266449
403,632,0.5563927888870239
403,402,0.5453203916549683
403,621,0.5305098295211792
404,402,0.5568903684616089
404,405,0.5315513610839844
404,398,0.5268489718437195
404,403,0.5168668031692505
404,395,0.4999210238456726
405,403,0.574119508266449
405,404,0.5315513610839844
405,402,0.5116723775863647
405,620,0.4880392253398895
405,644,0.47984933853149414
406,386,0.6409444808959961
406,623,0.6038297414779663
406,380,0.5743827819824219
406,382,0.5734617710113525
406,622,0.5682166814804077
407,395,0.5910581946372986
407,409,0.5894758701324463
407,410,0.5689353942871094
407,386,0.5185040831565857
407,406,0.5152247548103333
408,410,0.5725710391998291
408,386,0.5406729578971863
408,406,0.5382152199745178
408,409,0.524082601070404
408,381,0.5126424431800842
409,407,0.5894758701324463
409,395,0.5344181060791016
409,410,0.5330561399459839
409,408,0.524082601070404
409,391,0.5087406635284424
410,408,0.5725710391998291
410,386,0.5699575543403625
410,407,0.5689353942871094
410,406,0.5481577515602112
410,409,0.5330561399459839
411,413,0.6067765951156616
411,412,0.5306822061538696
411,417,0.5215842127799988
411,276,0.5147632956504822
411,221,0.5142096281051636
412,411,0.5306822061538696
412,619,0.510739803314209
412,532,0.5053087472915649
412,444,0.4902457892894745
412,449,0.48837944865226746
413,533,0.6724265813827515
413,411,0.6067765951156616
413,417,0.5468107461929321
413,424,0.523015558719635
413,437,0.5142101049423218
414,291,0.5522645711898804
414,415,0.5356061458587646
414,420,0.4728175401687622
414,419,0.47090083360671997
414,444,0.4672069847583771
415,416,0.5447051525115967
415,414,0.5356061458587646
415,298,0.4591972827911377
415,419,0.4444776773452759
415,417,0.42930543422698975
416,417,0.5956280827522278
416,415,0.5447051525115967
416,418,0.47276678681373596
416,419,0.47223490476608276
416,411,0.4290671944618225
417,416,0.5956280827522278
417,413,0.5468107461929321
417,418,0.5318296551704407
417,411,0.5215842127799988
417,419,0.5195794105529785
418,419,0.629188060760498
418,417,0.5318296551704407
418,243,0.49721503257751465
418,288,0.4768158495426178
418,416,0.47276678681373596
419,418,0.629188060760498
419,417,0.5195794105529785
419,421,0.4978574812412262
419,416,0.47223490476608276
419,414,0.47090083360671997
420,444,0.5041913986206055
420,414,0.4728175401687622
420,425,0.4601193070411682
420,298,0.44476082921028137
420,426,0.4352087080478668
421,411,0.4996790885925293
421,419,0.4978574812412262
421,456,0.4742615222930908
421,260,0.471472829580307
421,440,0.4550161361694336
422,534,0.6044695973396301
422,533,0.5428338646888733
422,413,0.48006027936935425
422,423,0.4740106463432312
422,412,0.4673551321029663
423,422,0.4740106463432312
423,575,0.43344151973724365
423,534,0.4213623106479645
423,533,0.41503116488456726
423,411,0.4122215509414673
424,413,0.523015558719635
424,447,0.4622929096221924
424,444,0.42926883697509766
424,437,0.42076995968818665
424,425,0.42070290446281433
425,413,0.5021422505378723
425,436,0.4821329712867737
425,555,0.47052329778671265
425,456,0.4694159924983978
425,426,0.46748119592666626
426,23,0.6085792779922485
426,427,0.5019726157188416
426,24,0.5009040832519531
426,425,0.46748119592666626
426,709,0.46715831756591797
427,428,0.5438121557235718
427,426,0.5019726157188416
427,455,0.48577916622161865
427,248,0.47658342123031616
427,417,0.46021774411201477
428,427,0.5438121557235718
428,444,0.5150793790817261
428,429,0.5014629364013672
428,430,0.4606362283229828
428,445,0.4535427689552307
429,430,0.5659152865409851
429,451,0.5566724538803101
429,428,0.5014629364013672
429,445,0.48361364006996155
429,438,0.48166054487228394
430,429,0.5659152865409851
430,454,0.5136420726776123
430,451,0.4816145896911621
430,455,0.47953522205352783
430,445,0.4780040681362152
431,433,0.674812912940979
431,453,0.5756698250770569
431,437,0.5657282471656799
431,434,0.5508204102516174
431,510,0.5470844507217407
432,511,0.5243834853172302
